contractor_id,contractor_distance_degree,contractor_distance_weighted_degree,contractor_distance_weighted_degree_centrality,contractor_distance_degree_centrality,contractor_distance_betweenness_centrality,contractor_distance_closeness_centrality,contractor_distance_eigenvector_centrality,contractor_distance_pagerank,contractor_distance_clustering_coeff,contractor_distance_eccentricity,contractor_distance_hubs,contractor_distance_authorities,contractor_distance_load_centrality,contractor_distance_current_flow_betweenness_centrality,contractor_distance_current_flow_closeness_centrality,contractor_distance_contractor_distance_mean,contractor_distance_contractor_distance_std,contractor_distance_contractor_distance_median
410,786,278269,0.010655401647899953,0.9800498753117207,1.996088067588681e-05,0.0032687730281391633,0.02542162337607518,0.0007133164678166026,0.0023631836882435303,2,0.0011812435115695756,0.0011812435115695762,8.780737184398924e-05,0.00019491868276245755,171.5230775340561,347.3628428927681,3256.2295190779705,18.0
237,788,284214,0.010883045987717775,0.9825436408977556,2.0084726052636608e-05,0.0031894247900229066,0.025477133414661176,0.0007263791558511501,0.002706364291169355,2,0.001183822846175263,0.001183822846175265,0.0,0.00022211514408382096,173.31740941096257,354.83291770573567,3255.476898967965,30.0
38,784,278076,0.010648011343848676,0.9775561097256857,1.9820519173039436e-05,0.003268559877408627,0.025419947318018863,0.0007128851495905934,0.0023651778877925573,2,0.0011811656317003494,0.0011811656317003497,5.2371186743985385e-05,0.0001935489904370054,171.46417727893558,347.14339152119703,3256.249384348675,19.0
815,781,282290,0.010809372697590022,0.9738154613466334,1.9578731622597915e-05,0.003218595616770408,0.02545891687399147,0.0007221757344900615,0.0026204805500866634,2,0.0011829763947055435,0.0011829763947055448,0.0,0.00021341465654974384,172.74094902636497,352.84164588528677,3255.6781203893306,27.0
567,784,279315,0.010695454798354022,0.9775561097256857,1.9820519173039436e-05,0.0032557289869486676,0.025431311783036883,0.0007156201873706829,0.002432364694405287,2,0.00118169369398679,0.0011816936939867907,1.8960074919086202e-06,0.00019988418913842644,171.8416017121208,348.7556109725686,3256.089699694883,24.0
888,789,245969,0.0094185787419091,0.983790523690773,2.0140494443074026e-05,0.0032676676105689896,0.022836461310387086,0.00065335631689883,0.0022114200343546363,2,0.0010611211310561524,0.0010611211310561513,0.0012175414780576338,0.00013449192398254774,161.07263160382035,307.0586034912718,3047.792942938916,20.0
388,791,251290,0.009622329041685489,0.986284289276808,2.0239800432093305e-05,0.0031940102351699557,0.02223877832971156,0.0006645974245003861,0.0024312300607825296,2,0.001033349138195814,0.0010333491381958148,0.0,0.0002129205168266159,162.88112880780258,354.5573566084788,3255.5041388898726,27.0
375,791,251606,0.009634429228629547,0.986284289276808,2.0239800432093308e-05,0.003190503280012412,0.022889905500359537,0.0006657560266542804,0.002522147949235907,2,0.0010636044737483987,0.0010636044737484004,3.1133153383706776e-06,0.00015788111914926328,162.9925615151108,314.1334164588529,3047.1239325928,28.0
686,788,264032,0.010110242275993088,0.9825436408977556,2.0084726052636605e-05,0.003042569415728035,0.022367849224056702,0.000692604828787866,0.0029970793435222217,2,0.0010393465583535368,0.0010393465583535366,0.0,0.0002720301627031525,167.0773132038593,370.7219451371571,3253.881055576156,44.0
205,790,278776,0.010674815555433618,0.9850374064837905,2.0192180742221255e-05,0.003260599999186883,0.025426480893534387,0.0007144235809840018,0.0023879510604879815,2,0.0011814692214267366,0.0011814692214267386,0.00014633448296144167,0.00019655653245571336,171.67761732510849,347.9052369077307,3256.172911710741,19.0
841,790,278418,0.010661107115794462,0.9850374064837905,2.0192180742221255e-05,0.003271613247993995,0.02542311490507927,0.0007136375170010078,0.002361369293051604,2,0.0011813128170947325,0.0011813128170947325,0.00033726828274578625,0.00019530607395906765,171.56852530632926,347.45885286783044,3256.218728206119,20.0
856,793,251990,0.00964913325327043,0.9887780548628429,2.0322901521604953e-05,0.003201277317632971,0.02289412450725817,0.0006665905637465488,0.0025289147659900957,2,0.0010638005145145821,0.0010638005145145824,5.6432546835752296e-05,0.00016125290534972018,163.1218354672922,314.51870324189525,3047.089933271991,28.0
525,792,279743,0.010711843659151671,0.9875311720698254,2.0283368916513192e-05,0.0032495421468047517,0.02543523693804162,0.0007165718604859744,0.0024387740677790557,2,0.001181876080603597,0.001181876080603597,0.0004889235519104365,0.00020057959522695585,171.97160545207205,349.09850374064837,3256.052525905937,22.0
88,794,244812,0.009374275209332277,0.9900249376558603,2.0358413496282913e-05,0.00327788449748641,0.022168575687347584,0.0006503216242525182,0.0020758192491074742,2,0.0010300870956991308,0.0010300870956991297,0.0013321956898011825,0.00018401611457925684,160.66828633797425,346.27431421446386,3256.3360762154166,18.0
62,794,282561,0.010819749756646478,0.9900249376558603,2.0358413496282906e-05,0.0032160916866836964,0.02546155009136807,0.0007227658324249565,0.0025968204781952726,2,0.0011830987500285957,0.0011830987500285961,7.931170824499302e-05,0.00021293117466530888,172.82239637873172,352.5885286783042,3255.700377657889,26.0
474,792,281367,0.010774029430028736,0.9875311720698254,2.0283368916513195e-05,0.003226948642428339,0.025450478684045194,0.000720135880720768,0.0025379141899432925,2,0.0011825843049882198,0.0011825843049882215,3.632201228099125e-06,0.0002076536570213463,172.46296842647217,351.139650872818,3255.8464054189167,24.0
150,795,245789,0.009411686230358688,0.9912718204488777,2.038992001273731e-05,0.0032699591866690043,0.022834792202698677,0.000652960844728698,0.0021838549972468275,2,0.0010610435741433672,0.0010610435741433663,0.0012675628851370779,0.00013299015058937838,161.01064394499352,306.6184538653367,3047.8332389163443,19.0
889,788,284624,0.010898745597360383,0.9825436408977556,2.0084726052636605e-05,0.0032061404385456435,0.025480762579500667,0.0007273011523768935,0.0027277163163761295,2,0.001183991479285575,0.0011839914792855753,1.9414418809190308e-05,0.0002230408832998827,173.43977003996906,355.4476309226933,3255.413537670608,29.0
257,791,257015,0.00984154920071947,0.986284289276808,2.0239800432093308e-05,0.0031236976478790403,0.022939971620775403,0.0006776633365186678,0.0027737744101914417,2,0.001065930850747058,0.0010659308507470586,0.0,0.00018396454426996547,164.79631209553432,320.93266832917703,3046.4854301489727,34.0
662,791,249632,0.009558841351960013,0.986284289276808,2.0239800432093308e-05,0.003212922196805506,0.02286778500865327,0.000661434059305309,0.00240375578693412,2,0.0010625766209274288,0.0010625766209274286,0.0,0.00014934222019305374,162.32496879030145,352.3965087281795,3255.7203962049557,25.0
786,787,283626,0.010860530449986423,0.9812967581047382,2.0024860010205245e-05,0.0031967347068929093,0.02547156321196086,0.0007250908925371936,0.002679041033644502,2,0.001183564020619534,0.0011835640206195343,0.0,0.0002193751917667404,173.1416572630304,354.1184538653367,3255.5492123206036,27.0
197,784,259171,0.00992410617240109,0.9775561097256857,1.9820519173039436e-05,0.0031009430424040426,0.022960679729752943,0.0006823964994738096,0.002893385435661767,2,0.0010668930756610523,0.0010668930756610518,0.0,0.00019663900909136744,165.5050078651144,324.073566084788,3046.193159071097,38.0
459,793,285600,0.010936118326655957,0.9887780548628429,2.032290152160495e-05,0.0031717657480937766,0.02548981387205643,0.000729442478906397,0.0027583369852324426,2,0.0011844120574856622,0.0011844120574856635,0.0,0.00022770040143237744,173.73025908705281,356.48129675810475,3255.311524473904,29.0
673,789,282511,0.010817835170104696,0.983790523690773,2.0140494443074026e-05,0.0032211681353372587,0.02546120795138864,0.0007226415340679307,0.002611602175863638,2,0.0011830828521205519,0.0011830828521205523,0.00027458693325298195,0.00021358844391796482,172.8073576244567,352.6109725685786,3255.6992760479616,28.0
158,791,279718,0.010710886365880782,0.986284289276808,2.0239800432093305e-05,0.003256654416989828,0.02543513559174056,0.0007165019001360157,0.002431001493283441,2,0.001181871371436963,0.0011818713714369627,0.000656780861443494,0.000201950120991361,171.9639866070934,349.08478802992516,3256.057242561082,20.0
765,791,246290,0.009430870387507338,0.986284289276808,2.0239800432093308e-05,0.0032599240705964605,0.022836695338214995,0.0006540818241495315,0.0022108489857016822,2,0.001061132005414926,0.001061132005414926,1.3546927059808644e-05,0.0001354664573089458,161.1830971563039,348.1857855361596,3256.145666795822,22.0
891,792,280746,0.01075025026517981,0.9875311720698254,2.0283368916513195e-05,0.003235567031105015,0.025444628637155915,0.0007187742664371844,0.002497071653798407,2,0.0011823124761664303,0.001182312476166431,0.00011395251019828918,0.0002053727435811268,172.27541545464294,350.3428927680798,3255.9274372342725,24.0
392,784,251720,0.00963879448594481,0.9775561097256857,1.9820519173039436e-05,0.003195906689088489,0.022890987688111313,0.0006660055790090007,0.002550045283387033,2,0.001063654758784927,0.0010636547587849284,0.0002495555077116156,0.00015923668440607586,163.03096245986634,314.50498753117205,3047.089688315602,28.0
539,790,283000,0.010836559826483318,0.9850374064837905,2.0192180742221258e-05,0.003207512458106368,0.025465533801123173,0.0007237362956190387,0.002629622085834515,2,0.001183283857455866,0.0011832838574558661,0.0,0.00021602137775502328,172.95416225033807,353.286783042394,3255.63262252267,26.0
633,784,283411,0.010852297727856763,0.9775561097256857,1.9820519173039436e-05,0.003216852778847388,0.025469378638419214,0.0007246394915041716,0.002667606146026613,2,0.0011834625120225627,0.0011834625120225636,3.172964161975961e-05,0.0002192487870599299,173.07730863512487,353.98129675810475,3255.5653892058535,26.0
852,787,277913,0.01064176979172247,0.9812967581047382,2.0024860010205245e-05,0.0032732155465494514,0.025418350292466196,0.0007125316423542916,0.002340702262605948,2,0.0011810914241627765,0.001181091424162775,0.0005483198060122289,0.0001927558493173233,171.41440338214665,346.8715710723192,3256.277618662532,18.0
445,791,277990,0.010644718254996813,0.986284289276808,2.0239800432093305e-05,0.0032720136755484295,0.025419219848214887,0.000712691018195781,0.0023342314346610897,2,0.0011811318290209105,0.0011811318290209105,0.0013861226467254233,0.00019297514450285084,171.43791275904533,346.93890274314214,3256.270153621485,20.0
31,797,246607,0.009443008866182233,0.9937655860349127,2.0440976979003907e-05,0.0032621517185275574,0.022174973707264532,0.0006542728506819205,0.0021612078750113794,2,0.0010303843866864902,0.001030384386686491,3.994866649826428e-05,0.00019378485704336562,161.28691136785991,348.43017456359104,3256.1213522244084,22.0
881,792,282437,0.01081500158202286,0.9875311720698254,2.0283368916513192e-05,0.0032109926451452755,0.02546041980983408,0.0007224832140138796,0.0025972354619454375,2,0.001183046230261918,0.0011830462302619186,0.0,0.00021277869752956525,172.78513171300608,352.48254364089775,3255.71262774012,24.0
253,787,248637,0.009520741079778561,0.9812967581047382,2.0024860010205245e-05,0.003229794654327401,0.022863264872107967,0.0006592075807315763,0.002375881126434442,2,0.0010623665878431296,0.0010623665878431293,4.3221984152733874e-05,0.00014624806401144662,161.98651460693986,310.4039900249377,3047.4773843908292,24.0
789,792,282734,0.01082637422608104,0.9875311720698254,2.0283368916513192e-05,0.0032086930777047843,0.025463159804392968,0.0007231378591940398,0.0026096706389008117,2,0.0011831735471034307,0.0011831735471034327,0.00031506751224311255,0.00021448304970626454,172.87433378202815,352.8815461346633,3255.6738353267315,24.0
883,793,249083,0.009537819191731254,0.9887780548628429,2.032290152160495e-05,0.0032275330298969364,0.02286589774560413,0.0006602085489723073,0.0023774504314975475,2,0.0010624889271874012,0.0010624889271874007,0.0,0.00014826857617447915,162.13838979610023,310.84039900249377,3047.4369897842757,23.0
716,790,278348,0.010658426694635967,0.9850374064837905,2.0192180742221258e-05,0.00326688228632879,0.02542242697207157,0.0007134877885812215,0.0023615802252254813,2,0.0011812808515357367,0.0011812808515357393,0.0009765893907835164,0.0001944121300656808,171.54718648361361,347.3379052369077,3256.229665539761,19.0
740,786,278345,0.010658311819443461,0.9800498753117207,1.996088067588681e-05,0.003269039505649487,0.025422364006563992,0.0007134802873812418,0.002366859852735726,2,0.001181277925774618,0.001181277925774619,8.970223841023313e-05,0.00019537239203643755,171.54625954289872,347.46134663341644,3256.2195506330304,20.0
193,791,245812,0.009412566940167908,0.986284289276808,2.0239800432093305e-05,0.003264050271258043,0.022188106438551056,0.0006525195671379866,0.002137624573988959,2,0.0010309946133975044,0.0010309946133975046,1.929391296028001e-05,0.00018872634082961514,161.01352956509055,347.642144638404,3256.2003389012416,20.0
268,785,292826,0.01121281437367422,0.9788029925187032,1.9892772330094463e-05,0.003081972000937657,0.025556575096066295,0.0007453744012263875,0.0031345688280487423,2,0.001187514190717653,0.0011875141907176548,0.0,0.0002608874305104104,175.84971568583876,365.9551122194514,3254.358669161348,40.0
800,791,282146,0.010803858688349691,0.986284289276808,2.0239800432093305e-05,0.0032216339548971247,0.02545773519585177,0.0007218414657785581,0.0025780429845033135,2,0.0011829214867394159,0.001182921486739416,0.0005470681191051997,0.00021247594955718966,172.6976281160622,352.14339152119703,3255.74823119913,25.5
448,792,282815,0.010829475856278728,0.9875311720698254,2.0283368916513195e-05,0.0032127806175589278,0.025464092889655527,0.0007233106283620249,0.0026133971728811546,2,0.0011832169039298556,0.001183216903929858,3.0030520868033823e-05,0.00021545738671464268,172.8986322864584,352.9837905236908,3255.662290118935,28.0
871,796,284997,0.010913028412962072,0.9925187032418953,2.041743616691624e-05,0.003198557857205529,0.025484170859753942,0.0007281244199729257,0.00270839434439072,2,0.0011841498487522,0.0011841498487521994,2.594429448642231e-06,0.00022570300032470237,173.55089400708633,355.5448877805486,3255.407962123216,26.0
582,790,286225,0.010960050658428226,0.9850374064837905,2.0192180742221255e-05,0.0031686704622228895,0.02549564014107815,0.0007308211181282606,0.002799764422682478,2,0.0011846827814428512,0.001184682781442853,0.0,0.00023103959678176742,173.91574092304043,357.3279301745636,3255.226364262509,32.0
17,797,26115299,1.0,0.9937655860349127,2.0440976979003907e-05,3.051845373269229e-05,0.26245422211027136,0.05757720268971198,0.10418498188149442,2,0.012195222247040565,0.012195222247040534,0.0,0.1261056704903198,335.7105610469822,32767.0,0.0,32767.0
52,793,283316,0.010848660013427379,0.9887780548628429,2.032290152160495e-05,0.0032102471730211146,0.025468693344814577,0.0007244141452774595,0.002639006766650669,2,0.0011834306691063188,0.0011834306691063197,2.085921276708354e-05,0.00021708267799565715,173.04885550678048,353.5374064837905,3255.606224554891,26.0
328,788,277403,0.010622241008996298,0.9825436408977556,2.0084726052636605e-05,0.003278902998438228,0.02541358349353531,0.0007114116021196931,0.0023080707813989496,2,0.0011808699296411717,0.0011808699296411722,0.0009946921301597477,0.00018977413354245702,171.25846564600093,346.25436408977555,3256.3389881322437,17.0
552,781,283891,0.010870677758657866,0.9738154613466334,1.9578731622597915e-05,0.003222099909202671,0.025473800159270844,0.0007256990751680162,0.0026987474483844785,2,0.001183667962820884,0.0011836679628208855,0.0004777067396456583,0.0002223381383545604,173.22092038405978,354.78927680798006,3255.4848421223105,27.0
674,791,279940,0.01071938713012629,0.986284289276808,2.0239800432093305e-05,0.0032465692426021132,0.02543720245372016,0.0007169906361169849,0.0024533558586617406,2,0.0011819674104375654,0.0011819674104375651,0.0002344184935459558,0.00020192086522907458,172.03134676381535,349.3790523690773,3256.0254412193676,22.0
758,793,287515,0.01100944699120619,0.9887780548628429,2.032290152160495e-05,0.0031872319963120307,0.025507143587667584,0.0007337023874297904,0.002849263304302003,2,0.0011852173016598914,0.0011852173016598923,3.7793852064355584e-05,0.00023540357801427273,174.2973332022296,358.91022443890273,3255.066306712327,33.0
877,791,280215,0.01072991735610609,0.986284289276808,2.0239800432093305e-05,0.0032445990775952747,0.02543969794762506,0.0007176061383787352,0.002470380569762893,2,0.001182083366288995,0.0011820833662889968,0.0003496795541923122,0.00020279392925930703,172.11470999404176,349.6832917705736,3255.993380801836,24.0
40,791,281141,0.010765375498859883,0.986284289276808,2.0239800432093308e-05,0.003227766844153597,0.02544840793643297,0.0007196304094689544,0.002525477246570575,2,0.0011824880854374518,0.001182488085437453,0.0,0.0002072599627612724,172.39474893151157,350.8665835411471,3255.8758022007437,22.0
223,789,277967,0.010643837545187593,0.983790523690773,2.0140494443074026e-05,0.0032740172845251653,0.025418944819342395,0.0007126442331898878,0.0023383890546390357,2,0.0011811190495037921,0.001181119049503792,0.0011521978210856164,0.00019312268681999467,171.4308907769888,346.8877805486284,3256.275615832829,18.0
243,790,246187,0.009426926339231268,0.9850374064837905,2.0192180742221255e-05,0.003264634886002369,0.02283850018324092,0.0006538354485536707,0.00221782825751497,2,0.0010612158695114376,0.0010612158695114378,0.0014501976101752626,0.00013608170623511862,161.14765621343182,307.30423940149626,3047.7705926177337,20.0
324,788,281576,0.010782032401773382,0.9825436408977556,2.0084726052636605e-05,0.003239775720264353,0.025452235693866704,0.0007206103019783305,0.0025447828474211647,2,0.0011826659463696821,0.0011826659463696828,0.0013623602342142942,0.00021107413621332,172.5259885871567,351.5087281795511,3255.8140942440605,24.0
822,792,298202,0.011418670718646568,0.9875311720698254,2.0283368916513192e-05,0.003028140563113321,0.025606861545649593,0.0007571785297920137,0.003329810461341164,2,0.0011898508055518608,0.001189850805551862,0.0,0.00028558369349878114,177.39160302208387,372.3790523690773,3253.713399694403,46.0
573,786,281731,0.010787967620052904,0.9800498753117207,1.9960880675886805e-05,0.003231200016115711,0.025453871357782622,0.0007209338396823124,0.002568744721602161,2,0.0011827419492810329,0.0011827419492810326,3.7212319048854924e-05,0.00021133711111099104,172.57268787439486,351.74812967581045,3255.7884672109335,26.0
727,791,247230,0.00946686461449283,0.986284289276808,2.0239800432093308e-05,0.0032495026478179304,0.02284823672285142,0.0006561308311619685,0.0022791887477706385,2,0.0010616682884647785,0.0010616682884647796,0.0005219675565264735,0.00014008804267746192,161.50574286854774,308.5935162094763,3047.647403078477,24.0
101,792,277998,0.010645024588843498,0.9875311720698254,2.0283368916513192e-05,0.003272213926085502,0.025419202259208563,0.000712714531888555,0.0023307371767587494,2,0.0011811310117285112,0.0011811310117285112,0.0007856913093148837,0.00019283440959166475,171.44036312378813,346.90274314214463,3256.273954297404,19.0
385,796,279496,0.010702385601635271,0.9925187032418953,2.041743616691624e-05,0.003260706052634789,0.02543317991799475,0.0007160068167581809,0.002407384289307105,2,0.0011817804989191546,0.001181780498919153,0.0012749125167579487,0.00019993828924719915,171.89658724013913,348.65835411471323,3256.098131074569,21.0
342,788,282823,0.010829782190125413,0.9825436408977556,2.0084726052636605e-05,0.003223109939395888,0.02546403527419798,0.0007233360204572046,0.0026221472777474067,2,0.0011832142267646573,0.0011832142267646584,1.482531113509848e-07,0.00021647861364383457,172.90103165324493,353.16832917705733,3255.645364504585,28.0
879,786,278566,0.010666774291958135,0.9800498753117207,1.9960880675886805e-05,0.003264222976548064,0.0254245330994478,0.0007139602517335276,0.002384932826473095,2,0.001181378715045905,0.0011813787150459058,4.736987521875924e-05,0.00019615583762794695,171.61363656711052,347.7493765586035,3256.1895357787025,20.0
68,790,284069,0.010877493686746608,0.9850374064837905,2.0192180742221258e-05,0.00322061191626409,0.02547566768209287,0.0007260713161673931,0.002673712998416007,2,0.0011837547393096864,0.0011837547393096883,0.0003101142657826987,0.0002231428923502974,173.27409223202469,354.6857855361596,3255.4951666447596,28.0
325,793,279031,0.010684579946796703,0.9887780548628429,2.032290152160495e-05,0.0032593676339104285,0.025428729815270945,0.0007149950708995821,0.002390554288891733,2,0.0011815737200329066,0.0011815737200329057,0.00011573217922581954,0.00019758964363355321,171.75525078071976,348.15087281795513,3256.148645781731,20.0
58,791,245443,0.009398437291489559,0.986284289276808,2.0239800432093305e-05,0.0032735762800417973,0.022184622021396785,0.0006517109609557523,0.0021118500144826405,2,0.0010308327061465702,0.0010308327061465704,0.000441408315219643,0.000187233599268644,160.88630357857377,347.18204488778053,3256.248297973335,18.0
395,788,277949,0.010643148294032552,0.9825436408977556,2.0084726052636605e-05,0.003272040374203919,0.025418915499461237,0.0007125939902889815,0.0023425527365935673,2,0.0011811176871234731,0.0011811176871234727,7.800173719483064e-05,0.00019323775009790463,171.42537733745607,346.8790523690773,3256.2762279932354,18.0
21,789,286062,0.01095380910630202,0.983790523690773,2.0140494443074026e-05,0.003177873756785672,0.025494058046677384,0.0007304685593687915,0.0028032799559582267,2,0.0011846092676975676,0.0011846092676975671,0.0,0.00022839429831633792,173.8674235168438,357.1471321695761,3255.2414380155114,30.0
20,791,282238,0.01080738152758657,0.986284289276808,2.0239800432093305e-05,0.0032217633731300116,0.02545891260699995,0.0007220267403979402,0.002582856121496153,2,0.0011829761964351209,0.0011829761964351209,0.0003127993299871867,0.00021309719939870982,172.72527093546978,352.286783042394,3255.7331543117543,26.0
381,790,277877,0.010640391289412385,0.9850374064837905,2.0192180742221255e-05,0.0032743247215599176,0.025418160719906917,0.0007124426970052832,0.0023303107291550553,2,0.0011810826154666392,0.0011810826154666386,0.0002544028666112198,0.00019259510800240058,171.40339464182938,346.76059850374065,3256.2881934873085,18.0
398,784,244873,0.00937661100491325,0.9775561097256857,1.9820519173039436e-05,0.003273990553598328,0.022826383813910656,0.0006509375432351978,0.0021672645885283726,2,0.001060652869169429,0.0010606528691694294,3.065404810794315e-05,0.00012815866312412773,160.694486134726,305.8678304239402,3047.9035233464974,18.0
857,791,251644,0.009635884314401301,0.986284289276808,2.0239800432093308e-05,0.0031887273320053595,0.022889623229578066,0.0006658445114772067,0.0025179456146564427,2,0.0010635913577280646,0.0010635913577280657,0.0,0.0001602452930423886,163.00535302510644,314.17955112219454,3047.1220068328644,30.0
248,788,281641,0.010784521364277698,0.9825436408977556,2.0084726052636605e-05,0.0032322548403217748,0.02545300226233777,0.000720733395954205,0.0025514788864834247,2,0.0011827015658114153,0.0011827015658114166,0.0,0.00021123987090757333,172.54555258168116,351.6334164588529,3255.803432762727,22.0
639,785,278518,0.010664936288878026,0.9788029925187032,1.9892772330094463e-05,0.003260865145742782,0.025424089199467752,0.0007138542329882492,0.002389331522179305,2,0.001181358088748227,0.0011813580887482273,7.349415935227944e-07,0.00019571831704520994,171.59900894568136,347.714463840399,3256.1921304688303,20.0
155,789,248821,0.009527786758252318,0.983790523690773,2.0140494443074026e-05,0.0032291054331108123,0.022863743229607623,0.0006596265165464631,0.002378104501416781,2,0.001062388815247113,0.0010623888152471136,3.049112434693421e-05,0.00014642572088600602,162.04921240815628,310.68952618453864,3047.4495416215004,25.0
382,788,279039,0.010684886280643388,0.9825436408977556,2.0084726052636605e-05,0.0032586127735995483,0.02542882491978614,0.0007150093227554424,0.002408266238817757,2,0.0011815781391681358,0.0011815781391681366,0.0003731470194237212,0.00019802847619098144,171.75767559273723,348.30423940149626,3256.1335625992247,20.5
676,784,245944,0.009417621448638211,0.9775561097256857,1.9820519173039436e-05,0.0032644089873005537,0.022836384660633632,0.0006532893517669819,0.002225110248236739,2,0.001061117569441592,0.001061117569441593,8.637609161725094e-05,0.0001347729615038454,161.06402194175348,307.2281795511222,3047.777228819108,20.0
675,788,283927,0.010872056260967948,0.9825436408977556,2.0084726052636605e-05,0.0032037582241112765,0.025474205008192464,0.0007257704839439727,0.002685178417155691,2,0.0011836867745684584,0.0011836867745684593,0.0,0.00022095642859308798,173.23169116800287,354.5436408977556,3255.5065872750083,29.0
192,788,284709,0.010902000394481411,0.9825436408977556,2.0084726052636605e-05,0.0031966072916126925,0.025481416928195284,0.0007274983533331722,0.002726184028022646,2,0.0011840218843127592,0.0011840218843127608,0.0,0.00022435983189836124,173.4651143049256,355.5498753117207,3255.4054117939463,29.0
777,788,250724,0.009600655922032523,0.9825436408977556,2.0084726052636605e-05,0.003209720410139835,0.022244063518804875,0.0006633316117069538,0.002418008771750739,2,0.0010335947202828248,0.0010335947202828267,7.29034675068467e-05,0.00020971342267535196,162.6900073194482,353.8678304239402,3255.572293973201,26.0
247,785,284044,0.010876536393475716,0.9788029925187032,1.9892772330094463e-05,0.003213759056228762,0.02547520851626785,0.0007260363815343152,0.002697351787234441,2,0.001183733403667839,0.0011837334036678402,6.523473137177893e-05,0.0002222891701039014,173.2666573107672,354.714463840399,3255.490815752819,27.0
435,795,244825,0.00937477300183314,0.9912718204488777,2.038992001273731e-05,0.003276759521805568,0.022825814826818364,0.0006508439428417594,0.002134743017246478,2,0.0010606264305623831,0.001060626430562383,7.914802738753843e-05,0.00012709502097659514,160.67789058695234,305.4413965087282,3047.9418400547943,18.0
723,790,252749,0.009678196676974673,0.9850374064837905,2.0192180742221255e-05,0.0031838915730091747,0.022900355707700683,0.0006682529962820553,0.002575894692587994,2,0.0010640900540527588,0.0010640900540527596,1.1242527610783004e-06,0.00016624029639505036,163.37679462462083,315.5885286783042,3046.990770714945,30.0
670,788,278601,0.010668114502537383,0.9825436408977556,2.0084726052636605e-05,0.003264528576836501,0.02542469350454736,0.0007140506262277185,0.002381548444382137,2,0.0011813861684441495,0.0011813861684441518,0.00034036614019565813,0.00019568118589354295,171.6243228753458,347.7431421446384,3256.189634019068,19.0
79,784,251169,0.009617695742254377,0.9775561097256857,1.9820519173039436e-05,0.0032183631292762695,0.02288637398007232,0.0006647918281878929,0.0025081247954565895,2,0.0010634403777989181,0.001063440377798918,2.486846982062412e-05,0.00016043722962686506,162.84518335912628,313.8990024937656,3047.1517694629733,28.0
194,784,278241,0.010654329479436555,0.9775561097256857,1.9820519173039436e-05,0.003267654296843169,0.025421315294362545,0.0007132592538675323,0.0023701196605885803,2,0.001181229196216119,0.001181229196216119,0.0006880450165472486,0.000194330720884126,171.5145492797841,347.4052369077307,3256.224094320284,20.0
782,789,249542,0.009555395096184808,0.983790523690773,2.0140494443074026e-05,0.0032159885154724333,0.022871019415429943,0.0006612119965123004,0.0024199523911995957,2,0.0010627269111729487,0.0010627269111729498,0.0001494869756528836,0.0001492932807254162,162.29440592011989,311.572319201995,3047.3657493594205,25.0
329,790,252595,0.009672299750425986,0.9850374064837905,2.0192180742221255e-05,0.0031901733115351416,0.022899809807042166,0.0006679043917313493,0.0025718580785045763,2,0.0010640646881820873,0.001064064688182087,1.9799593160690708e-06,0.00016331405819287079,163.3251406187836,315.41521197007484,3047.0049871436745,28.0
701,790,279904,0.010718008627816208,0.9850374064837905,2.0192180742221258e-05,0.0032536024925353757,0.025436881248232297,0.0007169091838076483,0.0024438111754927984,2,0.0011819524852735496,0.00118195248527355,2.262513572355902e-05,0.00020307657561213947,172.0204162067013,349.32668329177056,3256.0328347139402,24.0
607,787,245743,0.00940992481074025,0.9812967581047382,2.0024860010205242e-05,0.0032691727606981844,0.022200969703972343,0.0006523765873708615,0.0021426819784160283,2,0.0010315923190826093,0.001031592319082609,0.0012270327292517168,0.000187752358465743,160.9898319576377,347.6384039900249,3256.2022388276605,20.0
125,789,251711,0.009638449860367288,0.983790523690773,2.0140494443074026e-05,0.0031874980127817873,0.022890312192694405,0.0006659902609867592,0.0025273004303816354,2,0.0010636233711521816,0.0010636233711521833,0.0,0.0001610514678839609,163.02791852376996,314.2917705735661,3047.113612576199,26.0
277,789,278724,0.010672824385430164,0.983790523690773,2.0140494443074026e-05,0.0032630409751691534,0.02542604439498353,0.000714303268965025,0.002385347955586169,2,0.0011814489390445555,0.0011814489390445553,3.4973640822998045e-05,0.00019692356789496637,171.66176816059752,347.8852867830424,3256.1756501266,20.0
548,787,246220,0.009428189966348845,0.9812967581047382,2.0024860010205245e-05,0.003262722379753221,0.022838838939106924,0.0006539026498926253,0.0022309659688249527,2,0.0010612316101729538,0.0010612316101729535,8.112669322291539e-05,0.00013559654806156868,161.15901876075267,307.41770573566083,3047.759613717421,20.0
313,788,280622,0.010745502090556192,0.9825436408977556,2.0084726052636608e-05,0.0032390560695952793,0.025443398458442523,0.0007185043341679074,0.0025049036191370157,2,0.0011822553145681427,0.001182255314568143,0.00012572657936215704,0.0002049458851088954,172.23792050205557,350.3167082294264,3255.9304569538167,24.0
699,792,252543,0.009670308580422534,0.9875311720698254,2.0283368916513195e-05,0.0031960340485223324,0.022898057872247836,0.0006678352837941459,0.0025632127275355995,2,0.0010639832826173092,0.0010639832826173103,4.4394394194052355e-05,0.00016236016372990985,163.3077009009924,315.23940149625935,3047.020058351873,30.0
